student_id,app_usage_percentage,divice_type,internet_quality,video_completion_rate
STU118802,100,Tablet,Medium,74.2
STU118803,60,Tablet,Medium,65.9
STU118804,62,Laptop,Medium,84.1
STU118805,75,Laptop,Medium,81.9
STU118806,57,Mobile,Medium,64.6
STU118807,15,Mobile,Medium,93.9
STU118808,31,Mobile,Medium,90.8
STU118809,75,Tablet,Medium,56.2
STU118810,78,Mobile,Low,76.8
STU118811,27,Laptop,Low,29.4
STU118812,54,Mobile,High,62.3
STU118813,58,Mobile,High,82.4
STU118814,69,Tablet,High,46.9
STU118815,89,Mobile,High,74.1
STU118816,78,Laptop,Medium,58.3
STU118817,49,Mobile,Low,33.8
STU118818,87,Mobile,High,28.0
STU118819,57,Mobile,Medium,69.3
STU118820,71,Laptop,Medium,70.6
STU118821,62,Mobile,Medium,36.5
STU118822,70,Mobile,High,69.1
STU118823,100,Mobile,High,47.4
STU118824,33,Mobile,Medium,81.2
STU118825,54,Mobile,High,67.9
STU118826,63,Mobile,Low,30.8
STU118827,49,Mobile,Medium,45.3
STU118828,58,Mobile,Medium,51.0
STU118829,45,Mobile,High,64.1
STU118830,94,Mobile,Low,25.3
STU118831,84,Mobile,High,69.3
STU118832,62,Laptop,Medium,56.1
STU118833,65,Laptop,Medium,81.1
STU118834,53,Laptop,Medium,55.8
STU118835,69,Tablet,Medium,89.9
STU118836,100,Laptop,Medium,44.8
STU118837,52,Mobile,Medium,62.3
STU118838,85,Mobile,Medium,77.5
STU118839,86,Laptop,Medium,64.2
STU118840,88,Mobile,Medium,72.4
STU118841,82,Mobile,Medium,73.6
STU118842,77,Laptop,Medium,41.2
STU118843,75,Mobile,Medium,54.1
STU118844,69,Laptop,Medium,53.9
STU118845,75,Mobile,Low,72.1
STU118846,78,Mobile,Medium,57.0
STU118847,92,Mobile,High,72.5
STU118848,68,Mobile,Medium,83.6
STU118849,34,Mobile,Medium,83.1
STU118850,67,Laptop,Low,26.1
STU118851,45,Mobile,Medium,51.5
STU118852,23,Laptop,Medium,64.3
STU118853,100,Mobile,Medium,70.2
STU118854,45,Laptop,Medium,84.1
STU118855,46,Laptop,Medium,17.4
STU118856,42,Mobile,Medium,36.1
STU118857,49,Laptop,High,89.1
STU118858,100,Mobile,High,81.7
STU118859,86,Mobile,Low,90.4
STU118860,54,Mobile,Low,36.6
STU118861,39,Mobile,High,76.0
STU118862,50,Mobile,High,51.9
STU118863,95,Mobile,High,51.4
STU118864,56,Laptop,Medium,59.6
STU118865,76,Mobile,Medium,91.0
STU118866,59,Mobile,Medium,80.2
STU118867,58,Laptop,Medium,64.8
STU118868,49,Tablet,Medium,60.8
STU118869,51,Laptop,Medium,82.2
STU118870,40,Laptop,Medium,46.2
STU118871,53,Mobile,Medium,84.4
STU118872,64,Laptop,Medium,53.6
STU118873,48,Laptop,High,79.1
STU118874,62,Laptop,Medium,78.7
STU118875,88,Laptop,High,61.0
STU118876,58,Mobile,Medium,44.1
STU118877,78,Mobile,High,78.7
STU118878,86,Tablet,Medium,61.0
STU118879,87,Laptop,High,44.1
STU118880,68,Laptop,High,45.5
STU118881,74,Mobile,Medium,93.0
STU118882,78,Laptop,Low,30.4
STU118883,49,Laptop,Medium,93.0
STU118884,100,Mobile,High,65.7
STU118885,86,Laptop,High,68.0
STU118886,53,Mobile,Medium,57.5
STU118887,67,Laptop,High,56.9
STU118888,68,Mobile,Medium,66.9
STU118889,60,Mobile,Medium,65.4
STU118890,77,Mobile,Medium,48.9
STU118891,53,Laptop,Medium,74.1
STU118892,100,Laptop,High,39.3
STU118893,85,Mobile,Low,31.7
STU118894,49,Laptop,Medium,66.3
STU118895,62,Mobile,Medium,41.9
STU118896,72,Mobile,High,60.7
STU118897,70,Mobile,Medium,47.9
STU118898,37,Mobile,Low,22.6
STU118899,73,Mobile,High,82.4
STU118900,80,Mobile,Medium,79.5
STU118901,81,Tablet,High,83.8
STU118902,42,Mobile,Medium,77.5
STU118903,66,Mobile,High,72.1
STU118904,68,Laptop,Low,86.6
STU118905,43,Mobile,Low,51.2
STU118906,88,Laptop,High,32.7
STU118907,47,Mobile,Medium,78.8
STU118908,41,Laptop,Low,25.2
STU118909,48,Mobile,Low,64.6
STU118910,47,Laptop,Medium,50.5
STU118911,100,Mobile,Low,92.6
STU118912,86,Mobile,High,69.0
STU118913,22,Mobile,Medium,86.4
STU118914,50,Mobile,High,58.1
STU118915,42,Mobile,Medium,54.5
STU118916,59,Laptop,Medium,35.0
STU118917,39,Mobile,Low,52.3
STU118918,65,Mobile,Medium,39.3
STU118919,64,Mobile,High,50.3
STU118920,58,Laptop,High,46.5
STU118921,70,Tablet,High,88.0
STU118922,76,Mobile,Medium,70.2
STU118923,100,Mobile,High,63.4
STU118924,82,Mobile,Medium,78.3
STU118925,51,Laptop,Low,14.1
STU118926,59,Mobile,Medium,54.9
STU118927,58,Laptop,High,89.7
STU118928,88,Mobile,Medium,69.7
STU118929,72,Laptop,Medium,65.3
STU118930,92,Mobile,Low,84.0
STU118931,72,Laptop,Medium,74.1
STU118932,39,Mobile,High,79.1
STU118933,60,Laptop,High,56.2
STU118934,90,Mobile,Medium,36.7
STU118935,100,Laptop,High,35.8
STU118936,72,Laptop,High,38.2
STU118937,100,Mobile,Medium,74.0
STU118938,50,Mobile,Medium,50.6
STU118939,67,Mobile,Medium,77.1
STU118940,59,Laptop,Medium,50.8
STU118941,58,Mobile,Low,50.8
STU118942,69,Laptop,High,53.0
STU118943,75,Mobile,Low,60.5
STU118944,67,Mobile,Medium,19.7
STU118945,62,Mobile,Medium,62.4
STU118946,91,Mobile,Medium,43.1
STU118947,56,Laptop,Medium,67.0
STU118948,94,Mobile,High,68.4
STU118949,52,Mobile,Low,65.8
STU118950,50,Mobile,High,13.3
STU118951,100,Laptop,Medium,63.9
STU118952,88,Mobile,Low,24.0
STU118953,87,Laptop,Medium,80.4
STU118954,54,Mobile,High,37.0
STU118955,94,Mobile,High,78.9
STU118956,91,Mobile,Medium,68.0
STU118957,87,Tablet,Medium,54.7
STU118958,64,Laptop,High,92.3
STU118959,84,Laptop,Low,53.3
STU118960,67,Laptop,Medium,45.2
STU118961,64,Mobile,Medium,17.4
STU118962,44,Laptop,Low,41.2
STU118963,79,Laptop,Medium,72.6
STU118964,32,Mobile,Medium,65.3
STU118965,68,Mobile,Low,41.3
STU118966,57,Mobile,High,85.4
STU118967,56,Mobile,High,62.7
STU118968,70,Mobile,Medium,80.7
STU118969,94,Tablet,High,38.6
STU118970,59,Laptop,High,30.6
STU118971,76,Mobile,Low,83.7
STU118972,61,Mobile,High,52.1
STU118973,78,Mobile,High,57.9
STU118974,47,Mobile,High,35.1
STU118975,60,Laptop,Medium,82.6
STU118976,79,Mobile,Medium,91.6
STU118977,55,Laptop,Medium,54.5
STU118978,100,Mobile,High,42.3
STU118979,72,Mobile,High,84.2
STU118980,64,Laptop,Medium,76.0
STU118981,77,Mobile,Medium,68.3
STU118982,57,Laptop,High,63.1
STU118983,38,Mobile,High,57.2
STU118984,32,Laptop,Medium,77.4
STU118985,59,Laptop,Low,63.5
STU118986,70,Mobile,Medium,51.4
STU118987,83,Laptop,Low,16.9
STU118988,72,Laptop,High,63.5
STU118989,25,Mobile,High,75.5
STU118990,55,Mobile,Medium,19.6
STU118991,73,Mobile,Medium,96.1
STU118992,61,Mobile,High,73.5
STU118993,74,Mobile,Low,68.6
STU118994,83,Laptop,High,88.6
STU118995,44,Mobile,Low,90.8
STU118996,33,Mobile,High,54.4
STU118997,84,Mobile,Medium,77.0
STU118998,32,Mobile,High,74.3
STU118999,55,Mobile,Medium,56.3
STU119000,54,Laptop,High,56.2
STU119001,60,Mobile,Medium,83.3
STU119002,56,Laptop,Medium,41.5
STU119003,37,Laptop,High,72.9
STU119004,81,Laptop,Medium,47.3
STU119005,73,Tablet,Medium,74.8
STU119006,57,Mobile,High,87.5
STU119007,87,Mobile,High,72.4
STU119008,100,Laptop,Medium,60.1
STU119009,100,Mobile,Medium,69.6
STU119010,59,Mobile,High,59.9
STU119011,83,Tablet,High,84.3
STU119012,61,Mobile,High,71.2
STU119013,52,Mobile,High,63.3
STU119014,51,Laptop,High,56.8
STU119015,40,Mobile,High,86.6
STU119016,63,Laptop,High,49.5
STU119017,64,Laptop,High,86.0
STU119018,97,Mobile,High,40.8
STU119019,86,Mobile,Medium,86.6
STU119020,100,Mobile,High,29.1
STU119021,69,Laptop,Low,63.8
STU119022,72,Mobile,Medium,47.1
STU119023,71,Mobile,High,72.3
STU119024,65,Mobile,Medium,46.6
STU119025,77,Tablet,High,64.8
STU119026,89,Tablet,Low,91.0
STU119027,59,Laptop,Low,22.7
STU119028,60,Laptop,Low,42.3
STU119029,50,Laptop,Medium,91.5
STU119030,47,Tablet,Low,60.2
STU119031,48,Laptop,Medium,50.9
STU119032,46,Mobile,High,21.5
STU119033,78,Laptop,High,84.1
STU119034,41,Mobile,High,40.9
STU119035,68,Mobile,Medium,31.3
STU119036,72,Laptop,High,84.5
STU119037,100,Mobile,Medium,22.4
STU119038,71,Laptop,Medium,91.4
STU119039,29,Laptop,High,29.8
STU119040,64,Mobile,Medium,67.4
STU119041,25,Laptop,Medium,42.7
STU119042,39,Mobile,Medium,80.4
STU119043,81,Mobile,Low,40.1
STU119044,65,Mobile,Medium,91.5
STU119045,59,Mobile,Medium,49.7
STU119046,69,Mobile,Low,63.2
STU119047,62,Mobile,High,23.8
STU119048,74,Mobile,Medium,85.8
STU119049,36,Mobile,High,64.3
STU119050,45,Mobile,High,68.1
STU119051,69,Laptop,High,77.4
STU119052,88,Laptop,Medium,68.9
STU119053,78,Tablet,Low,89.1
STU119054,19,Mobile,High,76.8
STU119055,81,Mobile,Low,78.4
STU119056,84,Mobile,High,44.0
STU119057,68,Mobile,Medium,81.3
STU119058,65,Laptop,High,96.0
STU119059,75,Mobile,High,84.8
STU119060,77,Mobile,Medium,71.7
STU119061,82,Laptop,Medium,57.2
STU119062,62,Laptop,High,80.7
STU119063,86,Mobile,Medium,74.7
STU119064,84,Mobile,Medium,85.7
STU119065,58,Laptop,Medium,56.1
STU119066,82,Mobile,Low,84.1
STU119067,60,Mobile,Medium,89.6
STU119068,36,Mobile,High,57.8
STU119069,66,Mobile,Medium,56.1
STU119070,53,Mobile,Medium,87.6
STU119071,100,Laptop,Medium,93.3
STU119072,100,Mobile,Medium,72.4
STU119073,55,Mobile,High,71.6
STU119074,64,Mobile,Medium,65.2
STU119075,66,Mobile,Medium,76.1
STU119076,54,Mobile,Medium,92.5
STU119077,49,Laptop,Medium,55.0
STU119078,19,Mobile,High,37.1
STU119079,50,Mobile,High,96.6
STU119080,79,Mobile,Medium,79.1
STU119081,46,Laptop,Medium,96.1
STU119082,61,Mobile,High,52.8
STU119083,87,Mobile,High,76.6
STU119084,59,Mobile,Medium,43.0
STU119085,58,Laptop,Medium,81.7
STU119086,37,Mobile,High,28.0
STU119087,68,Mobile,High,37.5
STU119088,70,Mobile,High,70.7
STU119089,89,Mobile,Low,64.6
STU119090,61,Laptop,Medium,83.7
STU119091,76,Laptop,Low,47.8
STU119092,42,Mobile,Medium,71.5
STU119093,71,Mobile,High,58.1
STU119094,61,Laptop,Medium,83.7
STU119095,76,Mobile,Low,73.8
STU119096,51,Mobile,High,69.9
STU119097,58,Mobile,Low,88.4
STU119098,76,Mobile,High,79.7
STU119099,100,Laptop,High,91.8
STU119100,71,Laptop,Low,68.1
STU119101,77,Laptop,Medium,84.1
STU119102,62,Mobile,Low,75.5
STU119103,59,Laptop,Medium,53.8
STU119104,100,Mobile,Medium,22.4
STU119105,67,Mobile,Medium,30.2
STU119106,91,Mobile,Medium,74.7
STU119107,82,Mobile,Medium,72.6
STU119108,57,Laptop,Medium,80.8
STU119109,57,Laptop,Medium,62.9
STU119110,56,Mobile,Low,88.0
STU119111,63,Mobile,High,14.0
STU119112,63,Mobile,High,27.8
STU119113,88,Tablet,Medium,51.5
STU119114,70,Mobile,Medium,23.4
STU119115,81,Mobile,High,30.1
STU119116,70,Mobile,Medium,31.7
STU119117,60,Laptop,High,49.4
STU119118,51,Tablet,Medium,29.2
STU119119,41,Mobile,Low,44.7
STU119120,78,Mobile,High,66.1
STU119121,74,Mobile,Low,93.2
STU119122,53,Mobile,High,79.6
STU119123,33,Mobile,High,36.7
STU119124,51,Laptop,Medium,51.3
STU119125,62,Laptop,Medium,48.5
STU119126,28,Laptop,High,22.6
STU119127,79,Laptop,High,71.9
STU119128,18,Mobile,Medium,59.3
STU119129,63,Tablet,Medium,87.4
STU119130,39,Mobile,High,78.8
STU119131,86,Mobile,High,51.4
STU119132,71,Mobile,Low,78.0
STU119133,94,Mobile,Medium,73.6
STU119134,43,Mobile,High,58.5
STU119135,100,Mobile,High,73.7
STU119136,56,Mobile,Medium,37.1
STU119137,100,Mobile,Medium,57.6
STU119138,69,Mobile,Medium,84.7
STU119139,89,Laptop,Medium,95.6
STU119140,92,Mobile,High,45.8
STU119141,66,Mobile,Medium,92.5
STU119142,92,Laptop,Medium,39.0
STU119143,100,Laptop,Medium,62.4
STU119144,81,Laptop,High,43.8
STU119145,76,Mobile,Low,50.2
STU119146,47,Laptop,High,20.5
STU119147,69,Mobile,Medium,80.1
STU119148,66,Laptop,High,43.0
STU119149,64,Laptop,Low,45.6
STU119150,76,Mobile,High,34.0
STU119151,76,Laptop,High,64.4
STU119152,83,Mobile,Low,65.0
STU119153,80,Laptop,Medium,75.5
STU119154,81,Laptop,Low,81.2
STU119155,16,Mobile,Low,21.5
STU119156,44,Laptop,Medium,72.9
STU119157,48,Laptop,High,83.9
STU119158,77,Laptop,Medium,62.5
STU119159,70,Mobile,Medium,71.1
STU119160,43,Mobile,Medium,75.8
STU119161,79,Laptop,Medium,64.0
STU119162,59,Laptop,Medium,77.6
STU119163,71,Mobile,Low,58.7
STU119164,68,Mobile,Medium,68.8
STU119165,53,Mobile,Low,94.8
STU119166,85,Mobile,High,41.7
STU119167,96,Laptop,Medium,70.8
STU119168,62,Mobile,High,60.2
STU119169,40,Mobile,Low,92.7
STU119170,78,Mobile,Medium,45.3
STU119171,67,Laptop,High,61.2
STU119172,88,Mobile,High,69.9
STU119173,68,Laptop,High,37.1
STU119174,81,Tablet,Low,34.2
STU119175,47,Laptop,Medium,56.5
STU119176,53,Mobile,High,42.4
STU119177,51,Mobile,Medium,24.4
STU119178,61,Laptop,Low,33.2
STU119179,56,Laptop,Medium,80.2
STU119180,59,Mobile,High,27.6
STU119181,59,Mobile,Low,29.2
STU119182,30,Mobile,Medium,21.2
STU119183,48,Mobile,Medium,75.0
STU119184,91,Mobile,Medium,87.7
STU119185,94,Mobile,Medium,83.5
STU119186,20,Mobile,Medium,73.4
STU119187,83,Mobile,Low,62.2
STU119188,56,Mobile,High,90.8
STU119189,99,Laptop,Medium,51.6
STU119190,91,Mobile,Medium,64.1
STU119191,67,Laptop,Medium,83.7
STU119192,90,Mobile,Medium,40.9
STU119193,68,Mobile,High,43.4
STU119194,40,Mobile,Medium,66.8
STU119195,59,Mobile,Medium,26.8
STU119196,70,Laptop,High,84.2
STU119197,27,Mobile,High,65.2
STU119198,33,Mobile,High,40.1
STU119199,92,Mobile,Medium,40.4
STU119200,100,Laptop,Medium,77.9
STU119201,48,Mobile,Medium,45.2
STU119202,40,Mobile,Medium,49.8
STU119203,64,Mobile,Medium,60.8
STU119204,63,Mobile,Medium,73.5
STU119205,52,Mobile,Low,54.0
STU119206,35,Laptop,Medium,58.7
STU119207,44,Laptop,Medium,54.0
STU119208,64,Laptop,High,69.7
STU119209,53,Laptop,Low,48.0
STU119210,81,Laptop,Medium,41.8
STU119211,80,Tablet,Medium,81.7
STU119212,58,Mobile,Low,65.8
STU119213,89,Mobile,High,55.0
STU119214,89,Mobile,Medium,15.0
STU119215,70,Laptop,Low,21.0
STU119216,87,Tablet,Medium,65.8
STU119217,25,Laptop,High,67.3
STU119218,88,Laptop,High,83.2
STU119219,67,Mobile,Medium,62.5
STU119220,42,Mobile,Medium,40.3
STU119221,77,Tablet,Medium,60.7
STU119222,88,Mobile,Low,41.3
STU119223,60,Mobile,High,56.8
STU119224,68,Laptop,Medium,35.6
STU119225,75,Mobile,High,67.9
STU119226,82,Mobile,Low,68.1
STU119227,49,Mobile,Medium,62.1
STU119228,57,Mobile,Medium,88.8
STU119229,56,Mobile,Medium,70.8
STU119230,96,Mobile,Medium,16.9
STU119231,97,Mobile,High,71.2
STU119232,62,Mobile,Medium,46.4
STU119233,86,Mobile,High,39.9
STU119234,46,Mobile,Medium,67.9
STU119235,78,Mobile,High,76.5
STU119236,74,Mobile,Medium,49.8
STU119237,51,Mobile,Medium,38.2
STU119238,44,Mobile,Medium,91.6
STU119239,55,Mobile,Low,60.0
STU119240,70,Mobile,Medium,72.3
STU119241,52,Laptop,Medium,66.3
STU119242,65,Laptop,Medium,53.3
STU119243,91,Mobile,Low,85.4
STU119244,87,Mobile,High,69.7
STU119245,62,Laptop,High,95.4
STU119246,63,Mobile,Low,53.7
STU119247,56,Mobile,High,43.2
STU119248,37,Mobile,High,59.2
STU119249,65,Laptop,Medium,73.9
STU119250,71,Mobile,High,91.9
STU119251,35,Mobile,High,70.5
STU119252,100,Mobile,High,87.4
STU119253,97,Laptop,Medium,87.8
STU119254,67,Laptop,Medium,24.5
STU119255,58,Mobile,Medium,52.7
STU119256,95,Mobile,High,51.4
STU119257,59,Mobile,High,73.5
STU119258,44,Laptop,Medium,68.7
STU119259,52,Mobile,Medium,54.7
STU119260,96,Mobile,Medium,83.2
STU119261,62,Mobile,Medium,72.3
STU119262,79,Laptop,High,58.0
STU119263,75,Laptop,High,61.7
STU119264,100,Laptop,Medium,30.2
STU119265,64,Tablet,Low,63.0
STU119266,73,Mobile,Medium,43.1
STU119267,100,Mobile,Medium,84.0
STU119268,41,Mobile,Medium,75.7
STU119269,76,Mobile,High,59.7
STU119270,82,Mobile,High,59.3
STU119271,52,Laptop,High,39.1
STU119272,89,Mobile,Medium,54.8
STU119273,45,Mobile,Medium,71.0
STU119274,32,Mobile,High,64.6
STU119275,83,Mobile,Medium,64.7
STU119276,75,Mobile,Medium,85.7
STU119277,97,Mobile,High,85.0
STU119278,64,Mobile,High,37.9
STU119279,73,Laptop,High,59.3
STU119280,48,Mobile,Medium,91.7
STU119281,83,Mobile,Low,36.9
STU119282,68,Laptop,Medium,75.6
STU119283,45,Mobile,High,53.2
STU119284,100,Mobile,High,32.8
STU119285,80,Laptop,Medium,65.4
STU119286,81,Mobile,Low,64.8
STU119287,59,Mobile,Medium,87.9
STU119288,93,Laptop,High,68.6
STU119289,43,Mobile,Medium,42.5
STU119290,100,Mobile,High,53.5
STU119291,51,Mobile,High,79.2
STU119292,76,Laptop,High,45.5
STU119293,59,Mobile,Low,53.0
STU119294,66,Laptop,Medium,56.2
STU119295,100,Laptop,Medium,56.8
STU119296,73,Mobile,Medium,61.8
STU119297,65,Mobile,Medium,61.9
STU119298,78,Laptop,Medium,69.7
STU119299,57,Mobile,Medium,23.8
STU119300,93,Mobile,Medium,59.0
STU119301,62,Mobile,Medium,45.7
STU119302,28,Mobile,Medium,86.8
STU119303,51,Laptop,Low,77.6
STU119304,40,Mobile,High,64.2
STU119305,41,Mobile,Medium,58.1
STU119306,67,Tablet,Medium,60.6
STU119307,94,Mobile,Low,78.1
STU119308,78,Mobile,Low,53.8
STU119309,55,Mobile,High,72.9
STU119310,52,Mobile,Medium,27.6
STU119311,79,Laptop,Medium,66.7
STU119312,79,Mobile,Medium,29.0
STU119313,74,Mobile,High,49.4
STU119314,62,Mobile,High,66.1
STU119315,85,Laptop,Medium,84.4
STU119316,91,Laptop,High,68.8
STU119317,86,Mobile,High,67.5
STU119318,100,Mobile,Low,71.4
STU119319,63,Mobile,Low,26.5
STU119320,97,Mobile,Medium,85.3
STU119321,80,Laptop,Medium,63.8
STU119322,66,Laptop,High,80.8
STU119323,33,Mobile,Low,67.8
STU119324,66,Mobile,Low,49.3
STU119325,38,Mobile,High,42.3
STU119326,42,Mobile,Low,88.6
STU119327,71,Mobile,Medium,72.4
STU119328,51,Mobile,High,60.5
STU119329,70,Laptop,Low,70.4
STU119330,72,Mobile,Medium,93.2
STU119331,98,Laptop,Medium,42.8
STU119332,84,Mobile,Low,39.8
STU119333,79,Laptop,High,88.9
STU119334,100,Laptop,Low,74.1
STU119335,94,Laptop,Medium,85.3
STU119336,64,Laptop,Medium,46.8
STU119337,79,Mobile,Medium,66.6
STU119338,42,Mobile,Low,90.6
STU119339,77,Tablet,Medium,48.9
STU119340,85,Laptop,High,53.7
STU119341,76,Mobile,Low,57.0
STU119342,75,Laptop,Medium,62.4
STU119343,68,Laptop,Medium,73.9
STU119344,44,Mobile,Medium,82.2
STU119345,49,Mobile,Low,78.5
STU119346,59,Laptop,Medium,83.6
STU119347,70,Laptop,High,10.3
STU119348,52,Mobile,Medium,57.2
STU119349,83,Laptop,Low,69.2
STU119350,83,Mobile,Medium,78.7
STU119351,66,Tablet,Medium,65.1
STU119352,46,Laptop,High,74.4
STU119353,87,Mobile,Medium,68.7
STU119354,48,Laptop,Low,22.6
STU119355,68,Mobile,Medium,42.4
STU119356,92,Mobile,Low,65.7
STU119357,93,Mobile,Medium,43.7
STU119358,74,Mobile,Low,62.4
STU119359,55,Mobile,Medium,89.1
STU119360,79,Tablet,High,61.7
STU119361,69,Mobile,High,75.3
STU119362,100,Mobile,Medium,86.5
STU119363,85,Laptop,High,50.9
STU119364,72,Mobile,High,96.4
STU119365,36,Mobile,Low,72.8
STU119366,62,Mobile,Medium,51.0
STU119367,100,Mobile,Medium,61.4
STU119368,45,Laptop,Medium,75.7
STU119369,43,Mobile,Medium,47.0
STU119370,32,Mobile,High,44.0
STU119371,59,Mobile,Medium,81.1
STU119372,58,Laptop,High,90.6
STU119373,80,Mobile,High,65.3
STU119374,72,Mobile,Low,47.3
STU119375,67,Laptop,Medium,62.0
STU119376,47,Laptop,Low,93.3
STU119377,88,Mobile,Medium,38.1
STU119378,52,Laptop,Medium,55.1
STU119379,57,Laptop,Low,53.9
STU119380,60,Laptop,Medium,70.7
STU119381,50,Tablet,Medium,60.6
STU119382,85,Laptop,Medium,19.6
STU119383,81,Laptop,High,69.4
STU119384,43,Laptop,Medium,44.7
STU119385,64,Mobile,Medium,53.1
STU119386,87,Laptop,Low,86.2
STU119387,78,Mobile,High,84.0
STU119388,62,Mobile,High,69.9
STU119389,29,Mobile,Low,96.9
STU119390,65,Mobile,Medium,51.8
STU119391,85,Laptop,Medium,70.2
STU119392,73,Mobile,High,45.2
STU119393,57,Mobile,Medium,73.7
STU119394,71,Laptop,Medium,74.5
STU119395,75,Mobile,Medium,67.5
STU119396,72,Mobile,Medium,56.7
STU119397,62,Mobile,Medium,85.7
STU119398,77,Mobile,Low,38.1
STU119399,82,Mobile,High,81.9
STU119400,21,Mobile,Medium,58.2
STU119401,66,Mobile,High,44.4
STU119402,74,Laptop,Medium,69.4
STU119403,87,Laptop,Medium,56.7
STU119404,100,Mobile,High,83.4
STU119405,58,Mobile,Medium,18.1
STU119406,31,Mobile,High,48.2
STU119407,62,Mobile,High,72.7
STU119408,92,Laptop,High,61.3
STU119409,77,Mobile,High,32.0
STU119410,91,Mobile,Medium,66.7
STU119411,73,Mobile,Low,62.8
STU119412,78,Laptop,Medium,65.0
STU119413,57,Mobile,High,76.1
STU119414,83,Mobile,Medium,63.1
STU119415,86,Mobile,Medium,71.1
STU119416,55,Mobile,Low,32.0
STU119417,61,Laptop,Medium,33.5
STU119418,93,Mobile,Medium,73.1
STU119419,59,Mobile,Medium,80.8
STU119420,100,Mobile,Medium,87.0
STU119421,37,Mobile,Medium,49.6
STU119422,53,Laptop,Medium,68.9
STU119423,91,Mobile,Medium,84.6
STU119424,88,Mobile,Low,56.7
STU119425,56,Mobile,Medium,64.5
STU119426,89,Laptop,Low,44.6
STU119427,87,Mobile,Medium,61.8
STU119428,77,Laptop,High,71.4
STU119429,68,Laptop,High,88.4
STU119430,32,Mobile,High,60.9
STU119431,91,Mobile,Medium,72.7
STU119432,59,Mobile,High,57.0
STU119433,29,Mobile,Medium,57.8
STU119434,89,Laptop,Medium,43.5
STU119435,50,Mobile,Medium,61.2
STU119436,29,Tablet,High,70.2
STU119437,64,Mobile,Medium,46.5
STU119438,61,Laptop,High,50.9
STU119439,65,Mobile,High,70.4
STU119440,56,Laptop,High,47.5
STU119441,75,Mobile,Medium,87.2
STU119442,83,Mobile,Medium,87.0
STU119443,55,Mobile,High,53.0
STU119444,87,Laptop,Medium,36.0
STU119445,56,Laptop,High,81.0
STU119446,32,Mobile,Medium,62.6
STU119447,62,Laptop,Low,69.5
STU119448,46,Laptop,Low,59.1
STU119449,95,Laptop,Medium,70.8
STU119450,53,Mobile,Medium,93.3
STU119451,76,Mobile,Low,61.9
STU119452,75,Laptop,Medium,74.1
STU119453,66,Mobile,High,73.2
STU119454,35,Mobile,High,57.1
STU119455,61,Mobile,High,95.3
STU119456,54,Laptop,Medium,66.1
STU119457,100,Mobile,Medium,63.3
STU119458,89,Laptop,Low,81.7
STU119459,75,Laptop,Medium,76.9
STU119460,96,Mobile,High,64.4
STU119461,45,Laptop,Low,63.5
STU119462,99,Mobile,Medium,68.1
STU119463,39,Mobile,Medium,24.4
STU119464,58,Laptop,High,21.7
STU119465,62,Laptop,Medium,84.6
STU119466,99,Mobile,Medium,83.4
STU119467,76,Laptop,Low,87.7
STU119468,78,Mobile,Medium,80.1
STU119469,64,Laptop,Medium,61.6
STU119470,92,Laptop,Low,58.4
STU119471,76,Laptop,Low,82.1
STU119472,65,Laptop,Medium,79.6
STU119473,100,Laptop,Medium,40.4
STU119474,88,Mobile,Medium,68.4
STU119475,77,Laptop,Medium,83.3
STU119476,66,Mobile,High,81.2
STU119477,82,Mobile,Medium,38.8
STU119478,80,Laptop,High,51.0
STU119479,41,Tablet,Low,85.1
STU119480,57,Laptop,Medium,65.1
STU119481,71,Mobile,Medium,47.1
