student_id,satisfaction_rating,support_ticket_raised
STU120130,2.6,0
STU120131,4.1,0
STU120132,3.0,3
STU120133,4.0,0
STU120134,4.7,2
STU120135,5.0,0
STU120136,4.7,0
STU120137,4.8,3
STU120138,4.7,0
STU120139,4.3,0
STU120140,4.7,0
STU120141,3.3,0
STU120142,4.7,2
STU120143,4.4,0
STU120144,4.3,1
STU120145,5.0,2
STU120146,4.3,0
STU120147,5.0,1
STU120148,4.3,0
STU120149,4.7,0
STU120150,4.8,1
STU120151,4.4,0
STU120152,5.0,1
STU120153,3.5,1
STU120154,5.0,0
STU120155,3.6,1
STU120156,4.3,3
STU120157,4.1,0
STU120158,4.7,0
STU120159,4.3,1
STU120160,3.9,0
STU120161,3.1,1
STU120162,4.4,2
STU120163,5.0,0
STU120164,4.8,0
STU120165,3.4,1
STU120166,5.0,0
STU120167,4.6,1
STU120168,3.6,2
STU120169,2.8,1
STU120170,3.8,4
STU120171,3.9,0
STU120172,5.0,2
STU120173,4.7,0
STU120174,5.0,1
STU120175,5.0,0
STU120176,5.0,0
STU120177,3.7,0
STU120178,4.4,1
STU120179,4.6,2
STU120180,3.7,0
STU120181,3.5,0
STU120182,5.0,0
STU120183,4.6,2
STU120184,4.4,1
STU120185,4.9,0
STU120186,4.8,0
STU120187,4.9,0
STU120188,4.2,1
STU120189,2.8,1
STU120190,4.3,0
STU120191,4.1,0
STU120192,3.8,0
STU120193,3.2,1
STU120194,3.2,3
STU120195,4.7,1
STU120196,3.9,2
STU120197,5.0,0
STU120198,3.6,1
STU120199,3.6,0
STU120200,3.8,0
STU120201,4.6,1
STU120202,3.8,0
STU120203,3.7,2
STU120204,4.8,1
STU120205,2.5,0
STU120206,5.0,2
STU120207,3.0,1
STU120208,4.1,1
STU120209,2.1,1
STU120210,4.9,2
STU120211,4.2,0
STU120212,4.5,0
STU120213,3.1,0
STU120214,4.3,1
STU120215,3.4,1
STU120216,3.4,1
STU120217,4.7,0
STU120218,3.3,1
STU120219,4.8,1
STU120220,4.4,3
STU120221,5.0,0
STU120222,5.0,0
STU120223,4.8,1
STU120224,3.6,0
STU120225,3.3,1
STU120226,4.7,0
STU120227,3.1,1
STU120228,4.1,3
STU120229,4.4,2
STU120230,5.0,1
STU120231,4.6,3
STU120232,2.6,0
STU120233,3.5,0
STU120234,3.3,2
STU120235,3.8,0
STU120236,5.0,1
STU120237,3.9,1
STU120238,4.1,1
STU120239,4.1,3
STU120240,2.6,0
STU120241,4.0,2
STU120242,4.0,0
STU120243,3.9,0
STU120244,4.9,0
STU120245,4.5,0
STU120246,3.9,1
STU120247,3.4,1
STU120248,4.6,0
STU120249,2.8,0
STU120250,5.0,1
STU120251,3.9,2
STU120252,3.8,1
STU120253,4.1,0
STU120254,2.3,2
STU120255,4.3,1
STU120256,2.1,1
STU120257,3.0,2
STU120258,4.9,0
STU120259,4.7,0
STU120260,3.8,4
STU120261,4.6,0
STU120262,4.7,0
STU120263,4.5,1
STU120264,3.5,2
STU120265,4.3,1
STU120266,4.3,2
STU120267,5.0,0
STU120268,5.0,0
STU120269,3.7,1
STU120270,3.8,0
STU120271,3.7,1
STU120272,3.8,2
STU120273,5.0,0
STU120274,4.5,3
STU120275,3.1,0
STU120276,3.0,1
STU120277,5.0,0
STU120278,4.6,1
STU120279,3.8,1
STU120280,4.7,1
STU120281,5.0,0
STU120282,3.9,1
STU120283,4.8,1
STU120284,4.3,0
STU120285,4.4,2
STU120286,4.0,0
STU120287,5.0,1
STU120288,4.7,2
STU120289,4.3,0
STU120290,4.0,0
STU120291,4.3,2
STU120292,4.8,2
STU120293,3.7,1
STU120294,2.7,1
STU120295,4.1,1
STU120296,4.7,0
STU120297,4.2,0
STU120298,4.1,2
STU120299,3.9,1
STU120300,4.5,1
STU120301,3.1,0
STU120302,4.4,0
STU120303,4.2,0
STU120304,3.0,0
STU120305,4.2,1
STU120306,5.0,0
STU120307,4.8,2
STU120308,3.2,0
STU120309,3.7,0
STU120310,4.8,1
STU120311,4.2,0
STU120312,3.7,3
STU120313,5.0,1
STU120314,4.2,0
STU120315,5.0,3
STU120316,3.7,0
STU120317,4.8,1
STU120318,4.0,0
STU120319,3.7,1
STU120320,4.7,1
STU120321,3.8,0
STU120322,5.0,0
STU120323,4.2,0
STU120324,4.9,1
STU120325,3.6,0
STU120326,4.5,0
STU120327,4.6,0
STU120328,4.9,0
STU120329,3.8,1
STU120330,4.4,0
STU120331,4.8,0
STU120332,5.0,0
STU120333,5.0,0
STU120334,3.2,1
STU120335,4.4,0
STU120336,3.1,1
STU120337,5.0,2
STU120338,4.7,1
STU120339,4.0,2
STU120340,3.4,0
STU120341,3.9,3
STU120342,4.0,0
STU120343,5.0,0
STU120344,3.5,0
STU120345,3.3,2
STU120346,3.5,2
STU120347,4.6,2
STU120348,4.1,1
STU120349,3.8,0
STU120350,4.2,0
STU120351,2.8,3
STU120352,4.3,0
STU120353,4.0,2
STU120354,4.3,2
STU120355,3.9,1
STU120356,4.2,0
STU120357,5.0,1
STU120358,4.6,0
STU120359,4.8,0
STU120360,5.0,0
STU120361,4.8,1
STU120362,4.8,1
STU120363,3.9,0
STU120364,4.8,0
STU120365,5.0,0
STU120366,4.5,1
STU120367,3.4,0
STU120368,4.9,0
STU120369,5.0,1
STU120370,5.0,0
STU120371,5.0,0
STU120372,3.3,0
STU120373,4.1,1
STU120374,4.6,0
STU120375,4.9,1
STU120376,4.9,0
STU120377,5.0,0
STU120378,5.0,0
STU120379,5.0,3
STU120380,4.6,1
STU120381,4.0,1
STU120382,4.7,0
STU120383,3.1,2
STU120384,3.6,1
STU120385,5.0,1
STU120386,3.3,0
STU120387,4.1,0
STU120388,5.0,0
STU120389,4.5,0
STU120390,4.7,2
STU120391,4.7,1
STU120392,5.0,2
STU120393,4.3,1
STU120394,4.1,0
STU120395,4.0,0
STU120396,4.3,1
STU120397,4.7,0
STU120398,3.4,0
STU120399,4.1,1
STU120400,4.0,1
STU120401,2.9,3
STU120402,3.6,0
STU120403,4.8,0
STU120404,5.0,1
STU120405,4.6,0
STU120406,4.3,3
STU120407,4.0,0
STU120408,3.3,0
STU120409,2.9,1
STU120410,4.5,2
STU120411,3.1,0
STU120412,2.6,1
STU120413,4.3,2
STU120414,4.8,2
STU120415,4.4,1
STU120416,5.0,0
STU120417,4.7,0
STU120418,3.5,1
STU120419,2.9,2
STU120420,4.3,2
STU120421,4.0,0
STU120422,5.0,3
STU120423,3.7,0
STU120424,5.0,1
STU120425,3.9,0
STU120426,4.7,0
STU120427,4.1,1
STU120428,3.8,2
STU120429,5.0,1
STU120430,3.2,1
STU120431,3.8,0
STU120432,5.0,1
STU120433,2.5,0
STU120434,5.0,0
STU120435,3.1,0
STU120436,5.0,3
STU120437,3.4,3
STU120438,4.1,0
STU120439,3.6,1
STU120440,4.8,0
STU120441,4.2,1
STU120442,4.4,1
STU120443,3.7,0
STU120444,4.9,0
STU120445,2.5,2
STU120446,4.3,0
STU120447,4.9,1
STU120448,4.9,1
STU120449,3.6,0
STU120450,2.6,0
STU120451,3.3,1
STU120452,2.9,0
STU120453,4.8,0
STU120454,3.2,2
STU120455,5.0,1
STU120456,4.3,1
STU120457,3.5,1
STU120458,4.5,2
STU120459,5.0,0
STU120460,2.9,0
STU120461,2.9,0
STU120462,5.0,0
STU120463,4.4,0
STU120464,4.2,0
STU120465,2.4,0
STU120466,5.0,1
STU120467,3.1,2
STU120468,5.0,1
STU120469,3.9,1
STU120470,4.2,2
STU120471,4.3,0
STU120472,4.3,2
STU120473,4.0,1
STU120474,4.0,2
STU120475,2.5,0
STU120476,4.7,2
STU120477,4.0,1
STU120478,4.0,1
STU120479,5.0,2
STU120480,3.1,0
STU120481,2.4,1
STU120482,2.7,1
STU120483,4.6,0
STU120484,4.0,0
STU120485,5.0,1
STU120486,4.5,0
STU120487,3.1,1
STU120488,2.6,1
STU120489,4.2,1
STU120490,4.1,0
STU120491,4.7,0
STU120492,3.9,1
STU120493,2.7,0
STU120494,2.4,1
STU120495,3.0,0
STU120496,2.4,0
STU120497,5.0,2
STU120498,3.1,1
STU120499,4.3,1
STU120500,2.9,0
STU120501,3.3,3
STU120502,4.4,0
STU120503,3.8,2
STU120504,4.3,3
STU120505,5.0,1
STU120506,3.0,2
STU120507,5.0,1
STU120508,5.0,1
STU120509,4.4,0
STU120510,3.6,1
STU120511,4.5,0
STU120512,5.0,0
STU120513,3.9,2
STU120514,3.4,2
STU120515,4.3,0
STU120516,3.5,1
STU120517,4.4,1
STU120518,3.8,0
STU120519,4.8,1
STU120520,4.5,1
STU120521,5.0,1
STU120522,4.5,0
STU120523,3.4,0
STU120524,4.4,3
STU120525,3.2,0
STU120526,3.4,2
STU120527,4.0,0
STU120528,3.4,2
STU120529,4.5,1
STU120530,4.0,0
STU120531,4.2,0
STU120532,2.5,0
STU120533,4.3,0
STU120534,4.2,1
STU120535,5.0,1
STU120536,5.0,0
STU120537,4.6,3
STU120538,5.0,0
STU120539,4.8,0
STU120540,4.8,1
STU120541,4.9,0
STU120542,3.8,1
STU120543,4.5,0
STU120544,4.4,0
STU120545,3.7,1
STU120546,3.9,2
STU120547,3.3,0
STU120548,4.2,0
STU120549,3.4,2
STU120550,3.5,2
STU120551,2.8,1
STU120552,5.0,2
STU120553,4.3,1
STU120554,5.0,1
STU120555,5.0,3
STU120556,3.4,1
STU120557,4.1,1
STU120558,5.0,0
STU120559,3.7,0
STU120560,4.8,0
STU120561,5.0,0
STU120562,3.9,1
STU120563,3.4,0
STU120564,5.0,2
STU120565,3.5,1
STU120566,4.6,0
STU120567,5.0,0
STU120568,5.0,1
STU120569,4.2,1
STU120570,4.8,1
STU120571,5.0,0
STU120572,3.1,1
STU120573,3.6,2
STU120574,4.5,2
STU120575,3.6,2
STU120576,3.2,1
STU120577,4.2,0
STU120578,5.0,0
STU120579,4.9,0
STU120580,4.4,1
STU120581,3.5,0
STU120582,5.0,1
STU120583,4.5,2
STU120584,5.0,0
STU120585,4.8,1
STU120586,4.8,0
STU120587,4.9,3
STU120588,5.0,0
STU120589,3.1,1
STU120590,5.0,1
STU120591,5.0,1
STU120592,4.5,0
STU120593,3.4,1
STU120594,4.9,0
STU120595,5.0,1
STU120596,4.5,1
STU120597,4.4,1
STU120598,3.8,0
STU120599,4.0,1
STU120600,3.2,3
STU120601,4.5,1
STU120602,4.0,3
STU120603,4.0,1
STU120604,3.9,0
STU120605,2.9,1
STU120606,4.8,1
STU120607,5.0,0
STU120608,3.7,2
STU120609,3.8,0
STU120610,4.2,0
STU120611,4.8,6
STU120612,4.3,2
STU120613,4.8,0
STU120614,3.2,0
STU120615,4.3,1
STU120616,4.5,1
STU120617,4.3,1
STU120618,3.9,1
STU120619,5.0,1
STU120620,3.5,3
STU120621,5.0,5
STU120622,3.3,2
STU120623,3.3,3
STU120624,4.5,1
STU120625,4.6,1
STU120626,4.9,0
STU120627,3.4,3
STU120628,3.1,2
STU120629,4.2,1
STU120630,3.7,0
STU120631,4.1,4
STU120632,3.1,1
STU120633,4.2,1
STU120634,5.0,0
STU120635,3.9,1
STU120636,5.0,0
STU120637,5.0,3
STU120638,5.0,0
STU120639,3.1,3
STU120640,3.9,0
STU120641,5.0,0
STU120642,2.7,0
STU120643,4.9,1
STU120644,4.2,0
STU120645,5.0,0
STU120646,4.5,0
STU120647,4.9,3
STU120648,4.4,0
STU120649,3.2,2
STU120650,5.0,0
STU120651,4.1,2
STU120652,2.7,1
STU120653,4.0,0
STU120654,3.4,0
STU120655,4.2,0
STU120656,3.3,1
STU120657,5.0,0
STU120658,3.2,2
STU120659,4.4,1
STU120660,3.2,0
STU120661,5.0,0
STU120662,4.1,0
STU120663,4.8,1
STU120664,3.1,1
STU120665,4.2,0
STU120666,4.4,1
STU120667,4.4,0
STU120668,3.3,4
STU120669,4.5,0
STU120670,5.0,1
STU120671,3.4,1
STU120672,3.0,0
STU120673,4.9,0
STU120674,4.7,1
STU120675,4.2,1
STU120676,4.5,3
STU120677,4.2,1
STU120678,3.1,1
STU120679,5.0,0
STU120680,3.2,5
STU120681,5.0,0
STU120682,4.1,1
STU120683,4.4,1
STU120684,3.9,0
STU120685,4.8,1
STU120686,4.9,0
STU120687,3.1,1
STU120688,5.0,0
STU120689,4.9,0
STU120690,3.1,0
STU120691,5.0,0
STU120692,4.3,1
STU120693,5.0,0
STU120694,4.4,3
STU120695,4.9,1
STU120696,5.0,1
STU120697,1.9,1
STU120698,2.9,2
STU120699,4.0,0
STU120700,3.1,0
STU120701,4.8,0
STU120702,2.6,1
STU120703,5.0,1
STU120704,5.0,1
STU120705,4.2,0
STU120706,5.0,2
STU120707,3.4,0
STU120708,3.7,1
STU120709,4.4,0
STU120710,3.0,1
STU120711,4.5,1
STU120712,3.3,1
STU120713,4.9,0
STU120714,4.8,0
STU120715,3.0,1
STU120716,5.0,1
STU120717,5.0,1
STU120718,3.8,1
STU120719,5.0,0
STU120720,4.7,0
STU120721,2.7,2
STU120722,3.3,2
STU120723,4.6,0
STU120724,4.0,1
STU120725,5.0,0
STU120726,4.3,1
STU120727,4.1,0
STU120728,2.6,0
STU120729,3.8,0
STU120730,3.9,1
STU120731,4.6,0
STU120732,3.9,1
STU120733,3.5,0
STU120734,4.8,0
STU120735,4.5,1
STU120736,3.0,1
STU120737,3.1,0
STU120738,4.4,2
STU120739,4.3,1
STU120740,2.8,2
STU120741,5.0,0
STU120742,2.1,1
STU120743,3.7,3
STU120744,4.8,0
STU120745,5.0,0
STU120746,4.8,1
STU120747,2.9,1
STU120748,3.9,1
STU120749,4.3,0
STU120750,3.7,0
STU120751,4.2,0
STU120752,2.8,1
STU120753,4.1,0
STU120754,3.7,2
STU120755,4.2,0
STU120756,2.9,0
STU120757,3.9,0
STU120758,3.6,0
STU120759,4.5,0
STU120760,3.5,0
STU120761,3.4,2
STU120762,3.4,0
STU120763,4.5,3
STU120764,3.6,1
STU120765,5.0,0
STU120766,4.4,1
STU120767,4.1,0
STU120768,4.3,1
STU120769,3.7,1
STU120770,5.0,0
STU120771,4.0,0
STU120772,5.0,1
STU120773,3.1,0
STU120774,3.9,3
STU120775,4.4,1
STU120776,5.0,1
STU120777,3.5,0
STU120778,2.8,1
STU120779,3.5,0
STU120780,5.0,0
STU120781,2.3,1
STU120782,3.0,0
STU120783,4.0,1
STU120784,5.0,1
STU120785,2.9,0
STU120786,4.4,0
STU120787,3.2,0
STU120788,4.6,2
STU120789,3.4,1
STU120790,4.9,0
STU120791,4.1,2
STU120792,3.2,0
STU120793,5.0,0
STU120794,3.3,0
STU120795,4.0,0
STU120796,4.6,0
STU120797,5.0,0
STU120798,3.5,0
STU120799,2.8,1
STU120800,3.2,1
STU120801,4.4,0
STU120802,2.9,0
STU120803,3.8,1
STU120804,4.6,2
STU120805,4.2,2
STU120806,3.1,0
STU120807,3.2,0
STU120808,3.0,1
STU120809,4.3,2
STU120810,4.2,0
STU120811,3.9,0
STU120812,2.6,1
STU120813,3.7,1
STU120814,5.0,1
STU120815,5.0,2
STU120816,4.2,1
STU120817,3.9,1
STU120818,2.9,1
STU120819,3.6,0
STU120820,4.4,0
STU120821,4.9,2
STU120822,2.3,0
STU120823,3.0,3
STU120824,3.2,3
STU120825,4.8,1
STU120826,5.0,1
STU120827,3.7,1
STU120828,4.0,1
STU120829,4.6,2
STU120830,3.6,0
STU120831,3.9,0
STU120832,3.8,2
STU120833,4.1,0
STU120834,3.9,1
STU120835,2.8,0
STU120836,2.8,1
STU120837,5.0,2
STU120838,4.7,0
STU120839,3.7,3
STU120840,5.0,0
STU120841,3.4,1
STU120842,2.9,0
STU120843,4.3,1
STU120844,5.0,0
STU120845,5.0,0
STU120846,5.0,2
STU120847,3.2,1
STU120848,5.0,3
STU120849,5.0,0
STU120850,4.3,1
STU120851,3.8,0
STU120852,4.9,2
STU120853,2.9,1
STU120854,3.6,2
STU120855,4.7,0
STU120856,4.0,1
STU120857,4.3,0
STU120858,5.0,1
STU120859,5.0,0
STU120860,5.0,1
STU120861,3.5,2
STU120862,4.3,2
STU120863,4.5,0
STU120864,3.2,2
STU120865,4.3,3
STU120866,4.1,1
STU120867,5.0,1
STU120868,4.8,1
STU120869,5.0,0
STU120870,4.4,0
STU120871,4.4,3
STU120872,4.1,0
STU120873,4.2,0
STU120874,5.0,0
STU120875,2.5,0
STU120876,3.0,0
STU120877,4.4,0
STU120878,4.9,0
STU120879,5.0,0
STU120880,4.8,1
STU120881,4.1,0
STU120882,5.0,0
STU120883,3.2,0
STU120884,4.0,0
STU120885,4.7,0
STU120886,2.9,0
STU120887,4.4,0
STU120888,3.8,2
STU120889,5.0,0
STU120890,3.2,1
STU120891,3.2,2
STU120892,4.2,4
STU120893,3.7,0
STU120894,4.3,0
STU120895,3.6,1
STU120896,4.6,0
STU120897,5.0,0
STU120898,4.6,0
STU120899,4.9,1
STU120900,2.9,0
STU120901,3.4,1
STU120902,2.8,0
STU120903,4.6,0
STU120904,4.1,1
STU120905,3.7,0
STU120906,4.9,1
STU120907,5.0,0
STU120908,4.0,3
STU120909,3.8,1
STU120910,4.3,3
STU120911,2.6,1
STU120912,3.8,2
STU120913,3.7,1
STU120914,4.3,1
STU120915,3.8,0
STU120916,3.3,1
STU120917,4.1,2
STU120918,4.6,0
STU120919,4.3,2
STU120920,4.8,0
STU120921,4.0,0
STU120922,2.6,1
STU120923,4.3,1
STU120924,5.0,1
STU120925,5.0,1
STU120926,3.7,0
STU120927,3.9,1
STU120928,5.0,1
STU120929,3.7,2
STU120930,5.0,1
STU120931,4.4,0
STU120932,5.0,0
STU120933,3.1,0
STU120934,2.9,1
STU120935,5.0,0
STU120936,5.0,1
STU120937,3.3,1
STU120938,4.2,1
STU120939,5.0,1
STU120940,3.2,0
STU120941,4.8,1
STU120942,4.2,0
STU120943,4.3,2
STU120944,2.2,3
STU120945,4.8,0
STU120946,4.8,2
STU120947,4.5,1
STU120948,5.0,2
STU120949,4.1,0
STU120950,4.9,2
STU120951,4.4,1
STU120952,4.3,0
STU120953,4.0,0
STU120954,5.0,1
STU120955,3.1,1
STU120956,3.5,2
STU120957,5.0,0
STU120958,3.9,0
STU120959,3.8,1
STU120960,4.5,1
STU120961,4.8,0
STU120962,3.8,1
STU120963,3.7,0
STU120964,3.9,0
STU120965,2.9,2
STU120966,3.0,0
STU120967,4.5,1
STU120968,4.3,0
STU120969,3.2,0
STU120970,2.9,2
STU120971,4.9,3
STU120972,2.7,0
STU120973,5.0,0
STU120974,4.8,1
STU120975,3.2,0
STU120976,4.6,1
STU120977,3.7,1
STU120978,3.3,0
STU120979,5.0,1
STU120980,3.6,1
STU120981,5.0,0
STU120982,4.7,0
STU120983,2.9,0
STU120984,4.0,1
STU120985,3.3,2
STU120986,4.9,1
STU120987,4.8,0
STU120988,3.3,0
STU120989,3.3,0
STU120990,4.7,1
STU120991,5.0,2
STU120992,3.5,0
STU120993,3.7,0
STU120994,4.5,0
STU120995,4.2,1
STU120996,4.6,1
STU120997,4.4,0
STU120998,5.0,1
STU120999,3.7,0
STU121000,3.1,2
STU121001,5.0,0
STU121002,3.3,1
STU121003,4.7,2
STU121004,4.9,0
STU121005,4.0,1
STU121006,3.8,0
STU121007,4.9,1
STU121008,2.7,0
STU121009,4.1,0
STU121010,4.2,0
STU121011,4.1,2
STU121012,5.0,0
STU121013,4.7,1
STU121014,3.9,3
STU121015,4.3,0
STU121016,5.0,1
STU121017,2.7,0
STU121018,4.5,0
STU121019,3.9,0
STU121020,4.1,1
STU121021,4.2,1
STU121022,1.8,1
STU121023,5.0,0
STU121024,4.8,0
STU121025,4.0,1
STU121026,3.2,0
STU121027,3.2,0
STU121028,3.6,0
STU121029,4.5,1
STU121030,3.3,0
STU121031,3.7,0
STU121032,4.2,0
STU121033,3.4,0
STU121034,4.0,4
STU121035,2.8,3
STU121036,3.3,0
STU121037,3.3,0
STU121038,4.9,1
STU121039,3.7,0
STU121040,3.4,2
STU121041,4.1,1
STU121042,4.0,0
STU121043,4.3,1
STU121044,5.0,1
STU121045,5.0,1
STU121046,4.6,0
STU121047,3.4,1
STU121048,4.2,1
STU121049,5.0,1
STU121050,4.5,3
STU121051,4.9,3
STU121052,4.0,1
STU121053,3.5,1
STU121054,4.4,0
STU121055,3.7,0
STU121056,3.8,0
STU121057,4.7,1
STU121058,4.2,0
STU121059,4.1,0
STU121060,4.0,2
STU121061,4.3,2
STU121062,3.0,2
STU121063,3.4,1
STU121064,3.7,1
STU121065,3.8,3
STU121066,4.4,1
STU121067,4.5,1
STU121068,3.6,1
STU121069,3.4,1
STU121070,5.0,0
STU121071,5.0,1
STU121072,5.0,0
STU121073,4.0,1
STU121074,3.8,1
STU121075,4.5,3
STU121076,3.9,1
STU121077,3.6,3
STU121078,3.5,0
STU121079,3.3,0
STU121080,4.9,2
STU121081,5.0,3
STU121082,3.0,3
STU121083,3.5,1
STU121084,5.0,0
STU121085,4.8,3
STU121086,3.4,2
STU121087,4.8,2
STU121088,4.6,1
STU121089,5.0,0
STU121090,4.2,1
STU121091,3.5,0
STU121092,3.7,2
STU121093,4.8,0
STU121094,3.5,2
STU121095,4.6,0
STU121096,3.3,2
STU121097,4.7,3
STU121098,3.5,0
STU121099,3.5,0
STU121100,3.9,2
STU121101,4.5,3
STU121102,4.0,2
STU121103,3.7,0
STU121104,3.6,1
STU121105,3.8,1
STU121106,2.6,0
STU121107,4.8,1
STU121108,2.5,0
STU121109,5.0,0
STU121110,2.7,0
STU121111,4.7,0
STU121112,4.0,1
STU121113,4.3,0
STU121114,4.8,1
STU121115,3.6,3
STU121116,3.2,1
STU121117,4.7,0
STU121118,4.0,1
STU121119,3.8,3
STU121120,3.7,0
STU121121,5.0,0
STU121122,4.4,1
STU121123,3.6,3
STU121124,3.6,0
STU121125,4.6,2
STU121126,4.0,1
STU121127,4.8,3
STU121128,4.0,1
STU121129,4.4,1
STU121130,4.5,0
STU121131,5.0,0
STU121132,4.7,0
STU121133,4.6,0
STU121134,4.4,0
STU121135,5.0,0
STU121136,5.0,0
STU121137,3.8,1
STU121138,4.5,0
STU121139,4.5,2
STU121140,3.9,1
STU121141,4.6,0
STU121142,4.6,0
STU121143,4.6,2
STU121144,3.3,0
STU121145,5.0,0
STU121146,4.9,1
STU121147,4.3,0
STU121148,5.0,2
STU121149,3.9,1
STU121150,4.8,0
STU121151,4.3,1
STU121152,5.0,1
STU121153,4.8,1
STU121154,5.0,1
STU121155,3.4,1
STU121156,4.1,2
STU121157,3.2,1
STU121158,3.8,1
STU121159,4.3,1
STU121160,5.0,2
STU121161,5.0,0
STU121162,3.5,2
STU121163,4.7,0
STU121164,2.9,1
STU121165,2.9,1
STU121166,4.8,0
STU121167,2.5,1
STU121168,3.1,1
STU121169,2.6,1
STU121170,3.6,0
STU121171,3.0,2
STU121172,4.1,0
STU121173,4.3,0
STU121174,4.4,0
STU121175,3.2,1
STU121176,3.2,2
STU121177,2.1,2
STU121178,4.8,0
STU121179,4.4,0
STU121180,3.1,0
STU121181,3.5,1
STU121182,3.6,2
STU121183,4.3,2
STU121184,2.9,0
STU121185,3.8,3
STU121186,5.0,1
STU121187,4.5,0
STU121188,3.9,2
STU121189,3.2,1
STU121190,3.5,1
STU121191,4.9,0
STU121192,3.4,1
STU121193,4.5,1
STU121194,5.0,0
STU121195,2.3,0
STU121196,5.0,0
STU121197,4.1,2
STU121198,4.9,0
STU121199,3.7,1
STU121200,4.6,1
STU121201,2.2,1
STU121202,5.0,0
STU121203,4.7,1
STU121204,4.4,2
STU121205,4.8,1
STU121206,4.2,0
STU121207,5.0,0
STU121208,5.0,0
STU121209,3.6,0
STU121210,4.5,1
STU121211,4.9,0
STU121212,3.9,0
STU121213,4.3,2
STU121214,5.0,0
STU121215,3.5,0
STU121216,4.3,2
STU121217,4.5,0
STU121218,5.0,2
STU121219,3.7,2
STU121220,3.9,2
STU121221,4.7,0
STU121222,5.0,0
STU121223,4.1,1
STU121224,4.3,0
STU121225,4.4,1
STU121226,5.0,1
STU121227,5.0,3
STU121228,5.0,0
STU121229,3.6,0
STU121230,4.6,1
STU121231,4.1,2
STU121232,3.8,0
STU121233,3.6,1
STU121234,3.7,2
STU121235,4.1,1
STU121236,4.1,0
STU121237,4.2,0
STU121238,4.0,0
STU121239,3.7,2
STU121240,3.4,0
STU121241,4.7,1
STU121242,4.8,3
STU121243,4.9,2
STU121244,3.8,0
STU121245,5.0,1
STU121246,4.9,0
STU121247,5.0,0
STU121248,5.0,1
STU121249,4.1,0
STU121250,4.6,0
STU121251,4.8,2
STU121252,5.0,0
STU121253,5.0,1
STU121254,4.3,2
STU121255,5.0,2
STU121256,3.6,0
STU121257,4.4,1
STU121258,3.4,0
STU121259,4.0,1
STU121260,3.0,3
STU121261,4.0,1
STU121262,5.0,0
STU121263,4.4,1
STU121264,3.7,2
STU121265,4.5,1
STU121266,3.0,5
STU121267,5.0,0
STU121268,5.0,0
STU121269,4.8,1
STU121270,3.9,0
STU121271,3.9,0
STU121272,3.7,1
STU121273,4.0,0
STU121274,4.1,1
STU121275,3.0,2
STU121276,5.0,0
STU121277,3.7,0
STU121278,5.0,0
STU121279,3.5,1
STU121280,5.0,0
STU121281,4.7,0
STU121282,4.9,2
STU121283,5.0,1
STU121284,5.0,0
STU121285,4.2,0
STU121286,3.8,1
STU121287,2.3,1
STU121288,4.3,2
STU121289,2.9,0
STU121290,3.9,0
STU121291,4.0,0
STU121292,3.1,2
STU121293,5.0,1
STU121294,5.0,0
STU121295,3.6,1
STU121296,4.6,2
STU121297,4.1,1
STU121298,4.1,0
STU121299,4.0,0
STU121300,3.9,1
STU121301,3.9,1
STU121302,2.6,2
STU121303,4.6,1
STU121304,4.6,0
STU121305,5.0,0
STU121306,4.1,0
STU121307,3.9,1
STU121308,2.7,2
STU121309,3.3,1
STU121310,3.6,0
STU121311,5.0,0
STU121312,3.4,2
STU121313,3.3,1
STU121314,4.3,2
STU121315,5.0,1
STU121316,3.5,1
STU121317,3.9,1
STU121318,4.2,1
STU121319,4.8,1
STU121320,4.1,0
STU121321,3.6,1
STU121322,4.8,2
STU121323,3.6,0
STU121324,3.4,1
STU121325,4.6,1
STU121326,4.7,2
STU121327,3.7,1
STU121328,3.3,1
STU121329,5.0,2
STU121330,4.4,0
STU121331,4.3,1
STU121332,3.4,1
STU121333,4.9,0
STU121334,3.5,1
STU121335,3.6,0
STU121336,4.6,0
STU121337,2.6,0
STU121338,1.7,0
STU121339,3.7,0
STU121340,4.6,0
STU121341,4.3,1
STU121342,4.4,1
STU121343,4.3,0
STU121344,3.8,3
STU121345,2.8,4
STU121346,3.8,2
STU121347,3.6,2
STU121348,5.0,1
STU121349,3.1,1
STU121350,5.0,0
STU121351,2.4,1
STU121352,4.3,1
STU121353,4.9,0
STU121354,3.9,1
STU121355,4.6,1
STU121356,4.5,1
STU121357,4.9,1
STU121358,3.6,3
STU121359,5.0,0
STU121360,5.0,1
STU121361,4.9,0
STU121362,2.9,1
STU121363,4.7,1
STU121364,3.6,1
STU121365,3.2,2
STU121366,5.0,1
STU121367,5.0,2
STU121368,2.2,1
STU121369,4.4,1
STU121370,5.0,1
STU121371,3.9,0
STU121372,4.5,0
STU121373,5.0,0
STU121374,5.0,0
STU121375,4.4,1
STU121376,2.4,1
STU121377,3.7,1
STU121378,5.0,2
STU121379,4.6,2
STU121380,4.7,0
STU121381,5.0,0
STU121382,1.9,0
STU121383,4.5,1
STU121384,4.6,1
STU121385,4.4,0
STU121386,5.0,1
STU121387,3.9,1
STU121388,5.0,4
STU121389,4.8,0
STU121390,5.0,0
STU121391,4.7,1
STU121392,4.3,1
STU121393,4.0,0
STU121394,3.7,0
STU121395,4.6,0
STU121396,3.6,3
STU121397,3.5,0
STU121398,4.3,1
STU121399,4.2,1
